32,3,0,32775,32777,32778,50,54
32,3,0,32776,32777,32778,48,49
32,3,0,32787,32777,32778,96,97
16,4,-1,32693,32778,32777,19,12
32,5,-2,32810,32777,32778,0,12
16,2,1,32684,32778,32777,19,12
32,3,0,32801,32777,32778,0,12
16,2,1,32780,32778,32777,57,56
32,3,0,32789,32777,32778,96,97
16,4,-1,32695,32778,32777,19,12
32,5,-2,32812,32777,32778,0,12
16,2,1,32769,32778,32777,105,104
32,3,0,32778,32777,32778,96,97
16,4,-1,32684,32778,32777,19,12
32,5,-2,32801,32777,32778,0,12
16,2,1,32770,32778,32777,105,103
32,3,0,32779,32777,32778,96,97
16,4,-1,32685,32778,32777,19,12
32,5,-2,32802,32777,32778,0,12
16,2,1,32769,32778,32777,9,8
32,3,0,32778,32777,32778,96,97
16,4,-1,32684,32778,32777,19,12
32,5,-2,32801,32777,32778,0,12
16,2,1,32770,32778,32777,9,7
32,3,0,32779,32777,32778,96,97
16,4,-1,32685,32778,32777,19,12
32,5,-2,32802,32777,32778,0,12
16,2,1,32779,32778,32777,91,90
32,3,0,32788,32777,32778,96,97
16,4,-1,32694,32778,32777,19,12
32,5,-2,32811,32777,32778,0,12
16,2,1,32779,32778,32777,91,89
32,3,0,32788,32777,32778,96,97
16,4,-1,32694,32778,32777,19,12
32,5,-2,32811,32777,32778,0,12
16,2,1,32780,32778,32777,91,88
32,3,0,32789,32777,32778,96,97
16,4,-1,32695,32778,32777,19,12
32,5,-2,32812,32777,32778,0,12
16,2,1,32780,32778,32777,91,87
32,3,0,32789,32777,32778,96,97
16,4,-1,32695,32778,32777,19,12
32,5,-2,32812,32777,32778,0,12
16,4,-1,32780,32778,32777,87,51
32,5,-1,32777,32777,32778,50,54
32,5,-1,32778,32777,32778,97,49
16,6,-2,32555,32778,32777,51,49
32,7,-3,32659,32777,32778,48,49
32,7,-3,32662,32777,32778,60,49
32,7,-3,32662,32777,32778,36,49
32,7,-3,32545,32777,32778,50,57
16,6,-2,32555,32778,32777,51,49
32,7,-3,32659,32777,32778,48,49
32,7,-3,32662,32777,32778,60,49
32,7,-3,32662,32777,32778,36,49
32,7,-3,32545,32777,32778,50,57
16,6,-2,32684,32778,32777,19,12
32,7,-3,32801,32777,32778,0,12
16,8,-4,32578,32778,32777,51,49
32,9,-5,32682,32777,32778,48,49
32,9,-5,32685,32777,32778,60,49
32,9,-5,32685,32777,32778,36,49
32,9,-5,32568,32777,32778,50,57
16,6,-2,32776,32778,32777,51,99
32,7,-3,32766,32777,32778,50,57
16,6,-2,32776,32778,32777,51,3
32,7,-3,32891,32777,32778,0,3
16,2,1,32780,32778,32777,91,86
32,3,0,32887,32777,32778,14,86
16,2,1,32780,32778,32777,91,85
32,3,0,32789,32777,32778,96,97
