3,91,84,-1,255,255,32769,32851,0,0,0
4,96,84,-1,255,255,32768,32757,0,0,0
1,9,7,2,255,255,32769,32775,0,91,55
2,90,93,-1,255,255,32768,32758,0,255,255
3,105,93,-1,255,255,32769,32854,0,0,0
2,14,21,0,255,255,32768,32758,0,255,255
3,91,84,-1,255,255,32769,32852,0,0,0
4,96,84,-1,255,255,32768,32758,0,0,0
1,91,79,2,255,255,32769,32775,0,91,55
2,14,21,-1,255,255,32768,32766,0,255,255
3,9,21,-1,255,255,32769,32860,0,0,0
2,90,54,2,255,255,32768,32766,0,255,255
3,19,12,2,255,255,32769,32775,0,0,0
4,0,12,-1,255,255,32768,32681,0,0,0
3,79,75,2,255,255,32769,32775,0,0,0
1,91,67,2,255,255,32769,32772,0,91,55
2,14,21,-1,255,255,32768,32764,0,255,255
3,9,21,-1,255,255,32769,32858,0,0,0
2,90,54,0,255,255,32768,32764,0,255,255
3,19,12,2,255,255,32769,32773,0,0,0
4,0,12,-1,255,255,32768,32679,0,0,0
1,91,55,2,255,255,32769,32772,0,91,55
2,90,54,-1,255,255,32768,32756,0,255,255
3,19,12,-29,255,255,32769,61440,0,0,0
3,55,51,-29,255,255,32769,61440,0,0,0
